YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W09,27070,0,0,0,67200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W09,1304,0,71,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W09,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W09,3549,0,2729,0,91260,AT,8901064,AT,Age50_59,COM,1396889
2021-W09,15329,0,1,0,67200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W09,4483,0,0,0,67200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W09,4181,0,1275,0,91260,AT,8901064,AT,Age60_69,COM,1016016
2021-W09,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W09,1168,0,33,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W09,762,0,1,0,67200,AT,8901064,AT,Age70_79,AZ,769199
2021-W09,7118,0,1351,0,91260,AT,8901064,AT,Age70_79,COM,769199
2021-W09,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W09,2380,0,32,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W09,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W09,71620,0,2859,0,91260,AT,8901064,AT,Age80+,COM,474047
2021-W09,142,0,0,0,67200,AT,8901064,AT,Age80+,AZ,474047
2021-W09,938,0,1146,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W10,17733,0,11,0,146400,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W10,92825,0,21600,0,190710,AT,8901064,AT,1_Age60+,COM,2259262
2021-W10,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W10,5288,0,1644,0,49200,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W10,6180,0,2052,0,49200,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W10,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W10,57958,0,10,0,146400,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W10,42864,0,4849,0,190710,AT,8901064,AT,1_Age<60,COM,5099181
2021-W10,75691,0,21,0,146400,AT,8901064,AT,ALL,AZ,7358443
2021-W10,135689,0,26449,0,190710,AT,8901064,AT,ALL,COM,7358443
2021-W10,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W10,11468,0,3696,0,49200,AT,8901064,AT,ALL,MOD,7358443
2021-W10,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W10,591,0,80,0,49200,AT,8901064,AT,Age18_24,MOD,696064
2021-W10,4830,0,287,0,190710,AT,8901064,AT,Age18_24,COM,696064
2021-W10,5087,0,1,0,146400,AT,8901064,AT,Age18_24,AZ,696064
2021-W10,3496,0,1149,0,49200,AT,8901064,AT,Age25_49,MOD,3006228
2021-W10,34184,0,9,0,146400,AT,8901064,AT,Age25_49,AZ,3006228
2021-W10,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W10,22998,0,2701,0,190710,AT,8901064,AT,Age25_49,COM,3006228
2021-W10,18571,0,0,0,146400,AT,8901064,AT,Age50_59,AZ,1396889
2021-W10,2063,0,823,0,49200,AT,8901064,AT,Age50_59,MOD,1396889
2021-W10,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W10,13826,0,1821,0,190710,AT,8901064,AT,Age50_59,COM,1396889
2021-W10,14619,0,1448,0,190710,AT,8901064,AT,Age60_69,COM,1016016
2021-W10,1906,0,284,0,49200,AT,8901064,AT,Age60_69,MOD,1016016
2021-W10,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W10,10265,0,4,0,146400,AT,8901064,AT,Age60_69,AZ,1016016
2021-W10,2933,0,397,0,49200,AT,8901064,AT,Age70_79,MOD,769199
2021-W10,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W10,23780,0,2641,0,190710,AT,8901064,AT,Age70_79,COM,769199
2021-W10,6752,0,3,0,146400,AT,8901064,AT,Age70_79,AZ,769199
2021-W10,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W10,716,0,4,0,146400,AT,8901064,AT,Age80+,AZ,474047
2021-W10,54426,0,17511,0,190710,AT,8901064,AT,Age80+,COM,474047
2021-W10,449,0,963,0,49200,AT,8901064,AT,Age80+,MOD,474047
2021-W11,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W11,23410,0,11,0,19200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W11,15543,0,2355,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W11,73396,0,38404,0,93600,AT,8901064,AT,1_Age60+,COM,2259262
2021-W11,48388,0,27,0,19200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W11,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W11,14640,0,4285,0,93600,AT,8901064,AT,1_Age<60,COM,5099181
2021-W11,12014,0,1718,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W11,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W11,27557,0,4073,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W11,71798,0,38,0,19200,AT,8901064,AT,ALL,AZ,7358443
2021-W11,88036,0,42689,0,93600,AT,8901064,AT,ALL,COM,7358443
2021-W11,1235,0,88,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W11,3330,0,2,0,19200,AT,8901064,AT,Age18_24,AZ,696064
2021-W11,1084,0,264,0,93600,AT,8901064,AT,Age18_24,COM,696064
2021-W11,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W11,27825,0,14,0,19200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W11,6898,0,2256,0,93600,AT,8901064,AT,Age25_49,COM,3006228
2021-W11,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W11,5912,0,945,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W11,6386,0,1725,0,93600,AT,8901064,AT,Age50_59,COM,1396889
2021-W11,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W11,4804,0,683,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W11,17183,0,11,0,19200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W11,10903,0,5,0,19200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W11,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W11,4817,0,509,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W11,12897,0,1870,0,93600,AT,8901064,AT,Age60_69,COM,1016016
2021-W11,7459,0,588,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W11,30882,0,3579,0,93600,AT,8901064,AT,Age70_79,COM,769199
2021-W11,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W11,9523,0,2,0,19200,AT,8901064,AT,Age70_79,AZ,769199
2021-W11,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W11,3267,0,1258,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W11,29617,0,32955,0,93600,AT,8901064,AT,Age80+,COM,474047
2021-W11,2984,0,4,0,19200,AT,8901064,AT,Age80+,AZ,474047
2021-W12,41211,0,79708,0,128700,AT,8901064,AT,1_Age60+,COM,2259262
2021-W12,31113,0,67,0,19200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W12,11752,0,2475,0,74400,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W12,4,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W12,42282,0,22,0,19200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W12,15739,0,7007,0,128700,AT,8901064,AT,1_Age<60,COM,5099181
2021-W12,9320,0,1611,0,74400,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W12,4,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W12,8,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W12,21072,0,4086,0,74400,AT,8901064,AT,ALL,MOD,7358443
2021-W12,73395,0,89,0,19200,AT,8901064,AT,ALL,AZ,7358443
2021-W12,56950,0,86715,0,128700,AT,8901064,AT,ALL,COM,7358443
2021-W12,3299,0,0,0,19200,AT,8901064,AT,Age18_24,AZ,696064
2021-W12,1024,0,401,0,128700,AT,8901064,AT,Age18_24,COM,696064
2021-W12,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W12,870,0,118,0,74400,AT,8901064,AT,Age18_24,MOD,696064
2021-W12,23151,0,7,0,19200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W12,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W12,5016,0,750,0,74400,AT,8901064,AT,Age25_49,MOD,3006228
2021-W12,8065,0,3152,0,128700,AT,8901064,AT,Age25_49,COM,3006228
2021-W12,15782,0,15,0,19200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W12,6475,0,3379,0,128700,AT,8901064,AT,Age50_59,COM,1396889
2021-W12,4,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W12,3404,0,736,0,74400,AT,8901064,AT,Age50_59,MOD,1396889
2021-W12,11469,0,16,0,19200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W12,3,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W12,9123,0,3965,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W12,2991,0,873,0,74400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W12,15186,0,13,0,19200,AT,8901064,AT,Age70_79,AZ,769199
2021-W12,20342,0,6843,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W12,1,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W12,6679,0,845,0,74400,AT,8901064,AT,Age70_79,MOD,769199
2021-W12,11746,0,68900,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W12,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W12,4458,0,38,0,19200,AT,8901064,AT,Age80+,AZ,474047
2021-W12,2082,0,757,0,74400,AT,8901064,AT,Age80+,MOD,474047
2021-W13,19765,0,47,0,199200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W13,23792,0,3848,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W13,1,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W13,62347,0,64695,0,128700,AT,8901064,AT,1_Age60+,COM,2259262
2021-W13,17858,0,88,0,199200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W13,10899,0,7939,0,128700,AT,8901064,AT,1_Age<60,COM,5099181
2021-W13,5894,0,2296,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W13,1,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W13,37623,0,135,0,199200,AT,8901064,AT,ALL,AZ,7358443
2021-W13,73246,0,72634,0,128700,AT,8901064,AT,ALL,COM,7358443
2021-W13,29686,0,6144,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W13,2,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W13,548,0,222,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W13,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W13,729,0,673,0,128700,AT,8901064,AT,Age18_24,COM,696064
2021-W13,1520,0,16,0,199200,AT,8901064,AT,Age18_24,AZ,696064
2021-W13,2798,0,1179,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W13,1,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W13,5219,0,3825,0,128700,AT,8901064,AT,Age25_49,COM,3006228
2021-W13,9190,0,39,0,199200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W13,2528,0,886,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W13,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W13,4814,0,3335,0,128700,AT,8901064,AT,Age50_59,COM,1396889
2021-W13,7112,0,30,0,199200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W13,1,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W13,7484,0,5505,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W13,6569,0,13,0,199200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W13,3053,0,826,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W13,9434,0,13,0,199200,AT,8901064,AT,Age70_79,AZ,769199
2021-W13,19257,0,2146,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W13,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W13,35726,0,14434,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W13,1482,0,876,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W13,3762,0,21,0,199200,AT,8901064,AT,Age80+,AZ,474047
2021-W13,19137,0,44756,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W13,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W14,23194,0,5416,0,62400,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W14,2,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W14,83489,0,80597,0,196560,AT,8901064,AT,1_Age60+,COM,2259262
2021-W14,68112,0,85,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W14,4076,0,6410,0,62400,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W14,2,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W14,11566,0,42508,0,196560,AT,8901064,AT,1_Age<60,COM,5099181
2021-W14,20619,0,136,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W14,27270,0,11826,0,62400,AT,8901064,AT,ALL,MOD,7358443
2021-W14,88731,0,221,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W14,95055,0,123105,0,196560,AT,8901064,AT,ALL,COM,7358443
2021-W14,4,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W14,1502,0,9,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W14,683,0,4559,0,196560,AT,8901064,AT,Age18_24,COM,696064
2021-W14,311,0,603,0,62400,AT,8901064,AT,Age18_24,MOD,696064
2021-W14,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W14,9987,0,84,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W14,5076,0,22587,0,196560,AT,8901064,AT,Age25_49,COM,3006228
2021-W14,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W14,2070,0,3568,0,62400,AT,8901064,AT,Age25_49,MOD,3006228
2021-W14,9078,0,43,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W14,5639,0,14209,0,196560,AT,8901064,AT,Age50_59,COM,1396889
2021-W14,2,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W14,1673,0,2211,0,62400,AT,8901064,AT,Age50_59,MOD,1396889
2021-W14,6409,0,2070,0,62400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W14,25443,0,15,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W14,22762,0,15917,0,196560,AT,8901064,AT,Age60_69,COM,1016016
2021-W14,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W14,15512,0,2886,0,62400,AT,8901064,AT,Age70_79,MOD,769199
2021-W14,39131,0,30,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W14,46109,0,28993,0,196560,AT,8901064,AT,Age70_79,COM,769199
2021-W14,2,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W14,3538,0,40,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W14,14618,0,35687,0,196560,AT,8901064,AT,Age80+,COM,474047
2021-W14,1273,0,460,0,62400,AT,8901064,AT,Age80+,MOD,474047
2021-W14,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W15,123329,0,49171,0,197730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W15,2,0,0,0,16800,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W15,10852,0,14947,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W15,66333,0,79,0,26400,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W15,27274,0,305,0,26400,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W15,36978,0,18293,0,197730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W15,0,0,0,0,16800,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W15,4851,0,11161,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W15,2,0,0,0,16800,AT,8901064,AT,ALL,JANSS,7358443
2021-W15,15703,0,26108,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W15,93607,0,384,0,26400,AT,8901064,AT,ALL,AZ,7358443
2021-W15,160307,0,67464,0,197730,AT,8901064,AT,ALL,COM,7358443
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age18_24,JANSS,696064
2021-W15,1506,0,76,0,26400,AT,8901064,AT,Age18_24,AZ,696064
2021-W15,1918,0,1325,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W15,338,0,1164,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W15,2457,0,5484,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W15,17026,0,9194,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W15,14005,0,123,0,26400,AT,8901064,AT,Age25_49,AZ,3006228
2021-W15,11699,0,103,0,26400,AT,8901064,AT,Age50_59,AZ,1396889
2021-W15,17699,0,7459,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W15,2029,0,4454,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W15,27456,0,43,0,26400,AT,8901064,AT,Age60_69,AZ,1016016
2021-W15,52369,0,11905,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W15,5589,0,4626,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W15,2,0,0,0,16800,AT,8901064,AT,Age70_79,JANSS,769199
2021-W15,5014,0,7184,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W15,63790,0,25340,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W15,36335,0,25,0,26400,AT,8901064,AT,Age70_79,AZ,769199
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age80+,JANSS,474047
2021-W15,249,0,3137,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W15,7170,0,11926,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W15,2542,0,11,0,26400,AT,8901064,AT,Age80+,AZ,474047
2021-W16,135526,0,32880,0,197730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W16,23969,0,63,0,64800,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W16,8780,0,10358,0,34800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W16,2,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W16,23641,0,390,0,64800,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W16,83338,0,5940,0,197730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W16,1,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W16,9269,0,7853,0,34800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W16,18049,0,18211,0,34800,AT,8901064,AT,ALL,MOD,7358443
2021-W16,3,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W16,218864,0,38820,0,197730,AT,8901064,AT,ALL,COM,7358443
2021-W16,47610,0,453,0,64800,AT,8901064,AT,ALL,AZ,7358443
2021-W16,527,0,718,0,34800,AT,8901064,AT,Age18_24,MOD,696064
2021-W16,2113,0,43,0,64800,AT,8901064,AT,Age18_24,AZ,696064
2021-W16,4028,0,394,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W16,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W16,37363,0,3092,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W16,1,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W16,4384,0,4205,0,34800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W16,11174,0,223,0,64800,AT,8901064,AT,Age25_49,AZ,3006228
2021-W16,10250,0,122,0,64800,AT,8901064,AT,Age50_59,AZ,1396889
2021-W16,41137,0,2386,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W16,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W16,4342,0,2903,0,34800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W16,16082,0,40,0,64800,AT,8901064,AT,Age60_69,AZ,1016016
2021-W16,5345,0,2489,0,34800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W16,81742,0,4149,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W16,1,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W16,6917,0,22,0,64800,AT,8901064,AT,Age70_79,AZ,769199
2021-W16,48791,0,13484,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W16,1,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W16,3162,0,5999,0,34800,AT,8901064,AT,Age70_79,MOD,769199
2021-W16,970,0,1,0,64800,AT,8901064,AT,Age80+,AZ,474047
2021-W16,4993,0,15247,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W16,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W16,273,0,1870,0,34800,AT,8901064,AT,Age80+,MOD,474047
2021-W17,70,0,0,0,12000,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W17,15951,0,594,0,319200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W17,112057,0,34923,0,296010,AT,8901064,AT,1_Age60+,COM,2259262
2021-W17,12429,0,12491,0,40800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W17,124,0,0,0,12000,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W17,7575,0,4996,0,40800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W17,114246,0,5955,0,296010,AT,8901064,AT,1_Age<60,COM,5099181
2021-W17,18311,0,6415,0,319200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W17,34262,0,7009,0,319200,AT,8901064,AT,ALL,AZ,7358443
2021-W17,226303,0,40878,0,296010,AT,8901064,AT,ALL,COM,7358443
2021-W17,194,0,0,0,12000,AT,8901064,AT,ALL,JANSS,7358443
2021-W17,20004,0,17487,0,40800,AT,8901064,AT,ALL,MOD,7358443
2021-W17,494,0,395,0,40800,AT,8901064,AT,Age18_24,MOD,696064
2021-W17,9,0,0,0,12000,AT,8901064,AT,Age18_24,JANSS,696064
2021-W17,7241,0,385,0,296010,AT,8901064,AT,Age18_24,COM,696064
2021-W17,1431,0,1201,0,319200,AT,8901064,AT,Age18_24,AZ,696064
2021-W17,2936,0,2530,0,40800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W17,71,0,0,0,12000,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W17,44734,0,2938,0,296010,AT,8901064,AT,Age25_49,COM,3006228
2021-W17,9479,0,3498,0,319200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W17,4117,0,2057,0,40800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W17,43,0,0,0,12000,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W17,61366,0,2540,0,296010,AT,8901064,AT,Age50_59,COM,1396889
2021-W17,7341,0,1700,0,319200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W17,86856,0,7985,0,296010,AT,8901064,AT,Age60_69,COM,1016016
2021-W17,12404,0,509,0,319200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W17,9271,0,2342,0,40800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W17,17,0,0,0,12000,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W17,2649,0,75,0,319200,AT,8901064,AT,Age70_79,AZ,769199
2021-W17,2855,0,9148,0,40800,AT,8901064,AT,Age70_79,MOD,769199
2021-W17,23,0,0,0,12000,AT,8901064,AT,Age70_79,JANSS,769199
2021-W17,22218,0,24831,0,296010,AT,8901064,AT,Age70_79,COM,769199
2021-W17,898,0,10,0,319200,AT,8901064,AT,Age80+,AZ,474047
2021-W17,2983,0,2107,0,296010,AT,8901064,AT,Age80+,COM,474047
2021-W17,30,0,0,0,12000,AT,8901064,AT,Age80+,JANSS,474047
2021-W17,303,0,1001,0,40800,AT,8901064,AT,Age80+,MOD,474047
2021-W18,7471,0,711,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W18,1011,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W18,3534,0,11179,0,58800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W18,60224,0,37305,0,308880,AT,8901064,AT,1_Age60+,COM,2259262
2021-W18,90727,0,5142,0,308880,AT,8901064,AT,1_Age<60,COM,5099181
2021-W18,9766,0,1778,0,58800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W18,12448,0,8570,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W18,1820,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W18,19919,0,9281,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W18,13300,0,12957,0,58800,AT,8901064,AT,ALL,MOD,7358443
2021-W18,2831,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W18,150951,0,42447,0,308880,AT,8901064,AT,ALL,COM,7358443
2021-W18,391,0,104,0,58800,AT,8901064,AT,Age18_24,MOD,696064
2021-W18,1200,0,821,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W18,5790,0,321,0,308880,AT,8901064,AT,Age18_24,COM,696064
2021-W18,103,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W18,5826,0,4939,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W18,1115,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W18,3353,0,897,0,58800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W18,42021,0,2514,0,308880,AT,8901064,AT,Age25_49,COM,3006228
2021-W18,6000,0,767,0,58800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W18,5353,0,2802,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W18,42178,0,2250,0,308880,AT,8901064,AT,Age50_59,COM,1396889
2021-W18,599,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W18,44204,0,10156,0,308880,AT,8901064,AT,Age60_69,COM,1016016
2021-W18,5517,0,592,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W18,575,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W18,2238,0,1375,0,58800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W18,1304,0,113,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W18,13334,0,24380,0,308880,AT,8901064,AT,Age70_79,COM,769199
2021-W18,328,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
